gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
69,0.03203557511886592,0.02242703057064151,0.029351902054421227,12.389511693363866,1.095445115010332,0.8944271909999159
70,0.03203557511886592,0.03484097312751937,0.028844922081793855,12.817956155331473,1.6733200530681511,0.894427190999916
71,0.03203557511886592,0.04249105918564658,0.027005063715959052,12.501999840025595,0.8944271909999161,1.414213562373095
72,0.03203557511886592,0.020779235380373292,0.029413064305618995,13.935566009315876,0.44721359549995765,0.447213595499958
73,0.03203557511886592,0.04505533263082558,0.031764158684598844,14.872793954062564,2.190890230020665,0.8944271909999159
74,0.03203557511886592,0.007021810839684968,0.030984897766023516,11.510864433221338,0.8366600265340756,0.5477225575051662
75,0.03203557511886592,0.021776476766281246,0.030939036136869973,12.340988615179905,0.8944271909999161,0.8944271909999159
76,0.03203557511886592,0.014347365753821131,0.028576112612979383,13.794926603646719,1.3416407864998738,0.4472135954999579
77,0.03203557511886592,0.04979792026306422,0.03090338302783444,13.501851724856113,1.4142135623730954,1.0954451150103321
78,0.03203557511886592,0.036133717451361756,0.03110205303812734,15.13935269422045,1.4142135623730951,0.0
79,0.03203557511886592,0.032376226134764985,0.030798009426905405,13.939153489362258,0.44721359549995765,0.447213595499958
80,0.03203557511886592,0.035419631476905404,0.02823526725192433,13.575713609236164,0.8944271909999161,1.0954451150103321
81,0.03203557511886592,0.023910079784457836,0.03015181145253335,13.693063937629152,1.4142135623730951,0.0
82,0.03203557511886592,0.011578868931203494,0.031813487661430266,11.502173707608488,1.0954451150103326,0.4472135954999579
83,0.03203557511886592,0.044831741669867274,0.027878092931482152,13.21741275741966,1.4832396974191329,1.7320508075688774
84,0.03203557511886592,0.03568619554084319,0.029287425928296584,14.635573101180562,0.8944271909999161,0.0
85,0.03203557511886592,0.042045690689666286,0.029668993686808882,12.91510743277035,0.0,0.894427190999916
86,0.03203557511886592,0.012550340833112914,0.03154222721041091,13.065221008463652,1.3038404810405297,0.8366600265340756
87,0.03203557511886592,0.0029123248363346057,0.02924378307416434,12.911235417263525,1.3038404810405297,0.7071067811865476
88,0.03203557511886592,0.043215461957073494,0.031100744381394003,16.05615146914104,1.673320053068151,1.0954451150103324
89,0.03203557511886592,0.021831523005830234,0.03035634067488583,13.989281611290838,1.0954451150103321,1.0954451150103321
90,0.03203557511886592,0.05504342622676349,0.03283686066844909,16.42254547870092,1.6733200530681513,1.0954451150103324
91,0.03203557511886592,0.012939147969448707,0.028980544521595337,15.662056059151366,1.6733200530681513,1.0
92,0.03203557511886592,0.044694111142364386,0.028529631137917837,14.282856857085699,1.6733200530681511,0.894427190999916
93,0.03203557511886592,0.04048471635938915,0.02905485885404648,13.79130160644745,0.8944271909999161,0.894427190999916
94,0.03203557511886592,0.023700758520944852,0.03033766442911874,15.026643005009468,0.7071067811865476,0.8366600265340756
95,0.03203557511886592,0.006222377925842178,0.0316004928282965,14.771594362153328,0.8944271909999161,1.0954451150103321
96,0.020495109630260244,0.037148714586254426,0.029004710033448546,12.328828005937952,0.8944271909999161,1.0954451150103321
97,0.020495109630260244,0.04386494957046945,0.030949464326496465,16.28803241647069,2.6076809620810595,1.6733200530681511
98,0.020495109630260244,0.007127511489829849,0.02943442749768376,15.61089363233252,1.6733200530681513,0.8944271909999159
99,0.020495109630260244,0.03730706438086878,0.030499722216320677,15.3850576859497,1.5165750888103104,1.3038404810405297
100,0.020495109630260244,0.059134902572465106,0.03237975204209468,14.166862743741113,3.4205262752974135,3.0495901363953815
